"title","sales_price","original_price","discount"
"Hp ELITEBOOK 830 G7 TOUCH SCREEN INTEL CORE I7 512SSD 16GB RAM BACKLIT KEYBOARD WINDOWS 11PRO","₦ 1,750,000","₦ 800,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 445,000","₦ 830,000","35%"
"Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- WIN 11 Pro + BAG","₦ 1,750,000","₦ 800,000","35%"
"Hp EliteBook 840 G6 Intel Core I5  Touchscreen 16GB RAM/512GB SSD Win 11 Pro+ Mouse","₦ 125,000","₦ 300,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 8GB RAM Windows10 Pro + Laptop Pouch","₦ 2,280,000","₦ 450,000","35%"
"Hp Refurbished EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD Win 11 Pro","₦ 650,000","₦ 349,000","35%"
"Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10","₦ 220,000","₦ 33,000","35%"
"Hp Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 1TB HDD WIN 10","₦ 1,310,000","₦ 290,000","35%"
"Hp Stream 11-Intel Celeron 64gb Ssd/4gb Ram+pouch","₦ 1,200,000","₦ 800,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ Mouse & USB LIGHT FOR Keyboard","₦ 1,280,000","₦ 2,500,000","35%"
"Hp Stream 11 Pro - 64GB SSD- Intel Celeron  4GB DDR4 RAM WIN10 Pro + USB Light For Keyboard&Mouse","₦ 1,450","₦ 589,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG","₦ 1,800,000","₦ 499,990","35%"
"Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 8GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD","₦ 970,500","₦ 250,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 1,320,000","₦ 600,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG","₦ 882,500","₦ 900,000","35%"
"Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH","₦ 1,812,500","₦ 1,050,000","35%"
"Hp ProBook 11 X360- Intel CELERON LAPTOPS - 128GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 1,880,500","₦ 900,000","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 1,300,000","₦ 2,010,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 1,010,900","₦ 740,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ BAG AND LIGHT FOR Keyboard","₦ 505,000","₦ 1,030,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 450,000","₦ 400,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 750,000","₦ 680,000","35%"
"Hp EliteBook 840 G5 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Laptop+BAG","₦ 925,000","₦ 695,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+Win10 Pro","₦ 595,700","₦ 400,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 505,000","₦ 400,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 4,000","₦ 1,370,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+pouch Win10","₦ 450,000","₦ 158,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG","₦ 260,000","₦ 33,000","35%"
"Hp ProBook 11 X360 Intel Celeron 256GB SSD 4GB RAM Touchscreen Win10","₦ 1,390,000","₦ 400,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG","₦ 520,000","₦ 550,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 250,000","₦ 958,000","35%"
"Hp Notebook 14 AMD RYZEN 3- 12GB RAM - 1TB HDD- 2.6GHz - 3.5GHz Windows 10 Pro","₦ 990,500","₦ 665,000","35%"
"Hp Probook 11 G7 X360 Touchscreen 256GB SSD 4GB DDR4 RAM Intel Pentium WIN 10","₦ 599,999","₦ 165,000","35%"
"Hp 14 Intel Celeron, 64GB, 4GB, Windows 11 In S Mode","₦ 599,999","₦ 900,000","35%"
"Hp Stream 11-Intel Celeron 64gb Ssd/4gb Ram+pouch","₦ 185,000","₦ 400,000","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 750,000","₦ 1,883,000","35%"
"Hp EliteBook 840 G8 11th Gen 16GB RAM/256GB SSD Intel Core I5 Backlit Keyboard/FP Reader Wins 11 Pro","₦ 425,000","₦ 400,000","35%"
"Hp Notebook 15-AMD RYZEN 3 -16GB RAM/1TBGB HDD - Windows 10","₦ 875,000","₦ 990,000","35%"
"Hp ProBook11 X360-Intel Celeron 512GB 4GBRAM Windows10+MOUSE","₦ 750,000","₦ 400,000","35%"
"Hp Stream 11 2GB, 32GB SSD +32gb Flash,USB LED LIGHT","₦ 495,000","₦ 1,065,000","35%"
"Hp ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 PRO LAPTOP + 64GB Flash & BAG","₦ 1,320,500","₦ 780,000","35%"
"Hp ELITEBOOK 830 G7 TOUCH SCREEN INTEL CORE I7 512SSD 16GB RAM BACKLIT KEYBOARD WINDOWS 11PRO","₦ 140,000","₦ 695,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 879,000","₦ 810,000","35%"
"Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- WIN 11 Pro + BAG","₦ 370,000","₦ 700,900","35%"
"Hp EliteBook 840 G6 Intel Core I5  Touchscreen 16GB RAM/512GB SSD Win 11 Pro+ Mouse","₦ 505,000","₦ 250,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 8GB RAM Windows10 Pro + Laptop Pouch","₦ 750,000","₦ 730,000","35%"
"Hp Refurbished EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD Win 11 Pro","₦ 675,000","₦ 897,700","35%"
"Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10","₦ 485,000","₦ 800,000","35%"
"Hp Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 1TB HDD WIN 10","₦ 140,000","₦ 680,000","35%"
"Hp Stream 11-Intel Celeron 64gb Ssd/4gb Ram+pouch","₦ 369,999","₦ 655,900","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ Mouse & USB LIGHT FOR Keyboard","₦ 505,000","₦ 875,000","35%"
"Hp Stream 11 Pro - 64GB SSD- Intel Celeron  4GB DDR4 RAM WIN10 Pro + USB Light For Keyboard&Mouse","₦ 1,319,500","₦ 550,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG","₦ 525,000","₦ 965,000","35%"
"Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 8GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD","₦ 140,000","₦ 800,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 950,000","₦ 820,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG","₦ 1,390,000","₦ 900,000","35%"
"Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH","₦ 2,850,000","₦ 1,690,000","35%"
"Hp ProBook 11 X360- Intel CELERON LAPTOPS - 128GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 200,000","₦ 1,259,000","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 565,000","₦ 1,078,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 280,000","₦ 900,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ BAG AND LIGHT FOR Keyboard","₦ 1,029,000","₦ 850,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 830,500","₦ 170,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 2,250,999","₦ 550,000","35%"
"Hp EliteBook 840 G5 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Laptop+BAG","₦ 440,700","₦ 1,980,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+Win10 Pro","₦ 750,000","₦ 980,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 200,000","₦ 680,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 1,338,000","₦ 685,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+pouch Win10","₦ 2,850,000","₦ 790,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG","₦ 999,500","₦ 870,000","35%"
"Hp ProBook 11 X360 Intel Celeron 256GB SSD 4GB RAM Touchscreen Win10","₦ 125,000","₦ 200,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG","₦ 175,000","₦ 900,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 445,000","₦ 700,000","35%"
"Hp Notebook 14 AMD RYZEN 3- 12GB RAM - 1TB HDD- 2.6GHz - 3.5GHz Windows 10 Pro","₦ 350,000","₦ 400,000","35%"
"Hp Probook 11 G7 X360 Touchscreen 256GB SSD 4GB DDR4 RAM Intel Pentium WIN 10","₦ 470,000","₦ 595,000","35%"
"Hp 14 Intel Celeron, 64GB, 4GB, Windows 11 In S Mode","₦ 220,000","₦ 900,000","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 485,000","₦ 897,700","35%"
"Hp EliteBook 840 G8 11th Gen 16GB RAM/256GB SSD Intel Core I5 Backlit Keyboard/FP Reader Wins 11 Pro","₦ 120,000","₦ 395,000","35%"
"Hp Notebook 15-AMD RYZEN 3 -16GB RAM/1TBGB HDD - Windows 10","₦ 2,280,000","₦ 765,000","35%"
"Hp ProBook11 X360-Intel Celeron 512GB 4GBRAM Windows10+MOUSE","₦ 962,500","₦ 1,690,000","35%"
"Hp Stream 11 2GB, 32GB SSD +32gb Flash,USB LED LIGHT","₦ 535,000","₦ 820,000","35%"
"Hp ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 PRO LAPTOP + 64GB Flash & BAG","₦ 973,900","₦ 170,000","35%"
"Hp ELITEBOOK 830 G7 TOUCH SCREEN INTEL CORE I7 512SSD 16GB RAM BACKLIT KEYBOARD WINDOWS 11PRO","₦ 170,000","₦ 220,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 230,000","₦ 192,000","35%"
"Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- WIN 11 Pro + BAG","₦ 250,000","₦ 290,000","35%"
"Hp EliteBook 840 G6 Intel Core I5  Touchscreen 16GB RAM/512GB SSD Win 11 Pro+ Mouse","₦ 180,000","₦ 180,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 8GB RAM Windows10 Pro + Laptop Pouch","₦ 745,000","₦ 1,380,000","35%"
"Hp Refurbished EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD Win 11 Pro","₦ 640,000","₦ 900,000","35%"
"Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10","₦ 1,889,500","₦ 780,000","35%"
"Hp Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 1TB HDD WIN 10","₦ 445,000","₦ 800,000","35%"
"Hp Stream 11-Intel Celeron 64gb Ssd/4gb Ram+pouch","₦ 465,000","₦ 120,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ Mouse & USB LIGHT FOR Keyboard","₦ 380,000","₦ 700,000","35%"
"Hp Stream 11 Pro - 64GB SSD- Intel Celeron  4GB DDR4 RAM WIN10 Pro + USB Light For Keyboard&Mouse","₦ 770,000","₦ 1,250,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG","₦ 260,000","₦ 200,000","35%"
"Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 8GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD","₦ 620,500","₦ 990,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 1,880,900","₦ 750,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG","₦ 1,512,800","₦ 870,000","35%"
"Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH","₦ 780,000","₦ 399,000","35%"
"Hp ProBook 11 X360- Intel CELERON LAPTOPS - 128GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 2,183,000","₦ 1,488,000","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 880,000","₦ 760,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 720,800","₦ 155,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ BAG AND LIGHT FOR Keyboard","₦ 780,000","₦ 33,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 940,800","₦ 800,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 1,189,800","₦ 300,000","35%"
"Hp EliteBook 840 G5 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Laptop+BAG","₦ 650,000","₦ 875,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+Win10 Pro","₦ 465,000","₦ 300,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 1,249,500","₦ 520,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 395,000","₦ 550,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+pouch Win10","₦ 485,000","₦ 680,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG","₦ 123,499","₦ 800,000","35%"
"Hp ProBook 11 X360 Intel Celeron 256GB SSD 4GB RAM Touchscreen Win10","₦ 4,000","₦ 490,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG","₦ 120,000","₦ 2,300,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 120,000","₦ 580,000","35%"
"Hp Notebook 14 AMD RYZEN 3- 12GB RAM - 1TB HDD- 2.6GHz - 3.5GHz Windows 10 Pro","₦ 240,000","₦ 1,335,000","35%"
"Hp Probook 11 G7 X360 Touchscreen 256GB SSD 4GB DDR4 RAM Intel Pentium WIN 10","₦ 175,000","₦ 600,000","35%"
"Hp 14 Intel Celeron, 64GB, 4GB, Windows 11 In S Mode","₦ 380,000","₦ 577,000","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 395,000","₦ 700,000","35%"
"Hp EliteBook 840 G8 11th Gen 16GB RAM/256GB SSD Intel Core I5 Backlit Keyboard/FP Reader Wins 11 Pro","₦ 505,000","₦ 1,699,000","35%"
"Hp Notebook 15-AMD RYZEN 3 -16GB RAM/1TBGB HDD - Windows 10","₦ 1,390,200","₦ 800,000","35%"
"Hp ProBook11 X360-Intel Celeron 512GB 4GBRAM Windows10+MOUSE","₦ 4,000","₦ 2,500,000","35%"
"Hp Stream 11 2GB, 32GB SSD +32gb Flash,USB LED LIGHT","₦ 505,000","₦ 170,000","35%"
"Hp ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 PRO LAPTOP + 64GB Flash & BAG","₦ 670,000","₦ 265,000","35%"
"Hp ELITEBOOK 830 G7 TOUCH SCREEN INTEL CORE I7 512SSD 16GB RAM BACKLIT KEYBOARD WINDOWS 11PRO","₦ 280,000","₦ 3,999,999","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 670,000","₦ 750,000","35%"
"Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- WIN 11 Pro + BAG","₦ 1,249,500","₦ 550,000","35%"
"Hp EliteBook 840 G6 Intel Core I5  Touchscreen 16GB RAM/512GB SSD Win 11 Pro+ Mouse","₦ 699,000","₦ 1,690,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 8GB RAM Windows10 Pro + Laptop Pouch","₦ 720,000","₦ 595,000","35%"
"Hp Refurbished EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD Win 11 Pro","₦ 1,284,999","₦ 470,000","35%"
"Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10","₦ 389,000","₦ 700,000","35%"
"Hp Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 1TB HDD WIN 10","₦ 950,000","₦ 800,000","35%"
"Hp Stream 11-Intel Celeron 64gb Ssd/4gb Ram+pouch","₦ 620,000","₦ 550,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ Mouse & USB LIGHT FOR Keyboard","₦ 3,850,000","₦ 330,000","35%"
"Hp Stream 11 Pro - 64GB SSD- Intel Celeron  4GB DDR4 RAM WIN10 Pro + USB Light For Keyboard&Mouse","₦ 220,000","₦ 200,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG","₦ 180,000","₦ 800,000","35%"
"Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 8GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD","₦ 1,970,000","₦ 900,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 485,000","₦ 465,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG","₦ 384,990","₦ 178,000","35%"
"Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH","₦ 260,000","₦ 692,000","35%"
"Hp ProBook 11 X360- Intel CELERON LAPTOPS - 128GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 560,500","₦ 620,600","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 485,700","₦ 880,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 4GB RAM Windows10 Pro + Laptop Pouch","₦ 175,000","₦ 690,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ BAG AND LIGHT FOR Keyboard","₦ 970,700","₦ 750,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 600,000","₦ 1,550,500","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 475,000","₦ 550,000","35%"
"Hp EliteBook 840 G5 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Laptop+BAG","₦ 485,000","₦ 800,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+Win10 Pro","₦ 485,000","₦ 630,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 750,000","₦ 700,000","35%"
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard","₦ 465,000","₦ 170,000","35%"
"Hp Stream11intel Celeron D/C 64GB HDD+4GB RAM+pouch Win10","₦ 1,040,000","₦ 900,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG","₦ 405,000","₦ 850,000","35%"
"Hp ProBook 11 X360 Intel Celeron 256GB SSD 4GB RAM Touchscreen Win10","₦ 2,149,500","₦ 850,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG","₦ 1,873,000","₦ 590,000","35%"
"Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light","₦ 425,000","₦ 990,000","35%"
"Hp Notebook 14 AMD RYZEN 3- 12GB RAM - 1TB HDD- 2.6GHz - 3.5GHz Windows 10 Pro","₦ 114,990","₦ 300,000","35%"
"Hp Probook 11 G7 X360 Touchscreen 256GB SSD 4GB DDR4 RAM Intel Pentium WIN 10","₦ 485,000","₦ 900,000","35%"
"Hp 14 Intel Celeron, 64GB, 4GB, Windows 11 In S Mode","₦ 485,000","₦ 485,000","35%"
"Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro","₦ 595,000","₦ 1,080,000","35%"
"Hp EliteBook 840 G8 11th Gen 16GB RAM/256GB SSD Intel Core I5 Backlit Keyboard/FP Reader Wins 11 Pro","₦ 130,000","₦ 535,000","35%"
"Hp Notebook 15-AMD RYZEN 3 -16GB RAM/1TBGB HDD - Windows 10","₦ 170,000","₦ 897,700","35%"
"Hp ProBook11 X360-Intel Celeron 512GB 4GBRAM Windows10+MOUSE","₦ 1,330,000","₦ 885,000","35%"
"Hp Stream 11 2GB, 32GB SSD +32gb Flash,USB LED LIGHT","₦ 790,000","₦ 600,000","35%"
"Hp ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 PRO LAPTOP + 64GB Flash & BAG","₦ 120,000","₦ 300,000","35%"
"Hp ELITEBOOK 830 G7 TOUCH SCREEN INTEL CORE I7 512SSD 16GB RAM BACKLIT KEYBOARD WINDOWS 11PRO","₦ 250,000","₦ 650,000","35%"
"Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG","₦ 280,000","₦ 900,000","35%"
"Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- WIN 11 Pro + BAG","₦ 750,000","₦ 1,493,000","35%"
"Hp EliteBook 840 G6 Intel Core I5  Touchscreen 16GB RAM/512GB SSD Win 11 Pro+ Mouse","₦ 750,000","₦ 400,000","35%"
"Hp ProBook 11 X360- Intel Pentium 256GB SSD-TOUCHSCREEN 8GB RAM Windows10 Pro + Laptop Pouch","₦ 495,000","₦ 677,000","35%"
"Hp Refurbished EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD Win 11 Pro","₦ 1,251,000","₦ 1,350,000","35%"
"Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10","₦ 2,252,000","₦ 900,000","35%"
"Hp Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 1TB HDD WIN 10","₦ 303,999","₦ 9,000","35%"
"Hp Stream 11-Intel Celeron 64gb Ssd/4gb Ram+pouch","₦ 1,800,000","₦ 300,000","35%"
"Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ Mouse & USB LIGHT FOR Keyboard","₦ 590,000","₦ 590,000","35%"
"Hp Stream 11 Pro - 64GB SSD- Intel Celeron  4GB DDR4 RAM WIN10 Pro + USB Light For Keyboard&Mouse","₦ 505,000","₦ 33,000","35%"
"Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG","₦ 899,000","₦ 1,730,000","35%"
"Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 8GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD","₦ 140,000","₦ 1,130,000","35%"
